prompt_file,database_path,state,count,exact_match,contains_match,unknown_rate,precision,recall,f1,paired_count,parametric_leakage,retrieval_mediated_correctness,retrieval_artifact_rate
data/custom_databases/politicians/prompts/collision/prompts_paraphrased_questions.jsonl,data/custom_databases/politicians/collision.json,FULL,160,0.3625,0.3875,0.0,0.38125,0.37916666666666665,0.37895833333333334,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/collision/prompts_paraphrased_questions.jsonl,data/custom_databases/politicians/collision.json,DEL-ON,160,0.1,0.11875,0.0,0.11875,0.11875,0.11770833333333335,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/collision/prompts_paraphrased_questions.jsonl,data/custom_databases/politicians/collision.json,DEL-OFF,160,0.0,0.0125,0.33125,0.00375,0.01875,0.0060416666666666665,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_cloze.jsonl,data/custom_databases/politicians/noise.json,FULL,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_cloze.jsonl,data/custom_databases/politicians/noise.json,DEL-ON,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_cloze.jsonl,data/custom_databases/politicians/noise.json,DEL-OFF,180,0.0,0.06111111111111111,0.03888888888888889,0.009719430895901483,0.06759259259259259,0.01619686160836832,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_contextual_questions.jsonl,data/custom_databases/politicians/noise.json,FULL,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_contextual_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-ON,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_contextual_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-OFF,180,0.0,0.05555555555555555,0.25,0.0086428981257172,0.031481481481481485,0.00987096237096237,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_continuations.jsonl,data/custom_databases/politicians/noise.json,FULL,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_continuations.jsonl,data/custom_databases/politicians/noise.json,DEL-ON,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_continuations.jsonl,data/custom_databases/politicians/noise.json,DEL-OFF,180,0.0,0.08888888888888889,0.6722222222222223,0.0037037037037037034,0.011111111111111112,0.005555555555555556,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_direct_questions.jsonl,data/custom_databases/politicians/noise.json,FULL,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_direct_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-ON,180,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_direct_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-OFF,180,0.005555555555555556,0.05,0.1111111111111111,0.014991181657848325,0.022222222222222223,0.015833333333333335,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_fewshot_questions.jsonl,data/custom_databases/politicians/noise.json,FULL,180,0.0,0.0,0.0,0.00021367521367521368,0.002777777777777778,0.0003968253968253969,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_fewshot_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-ON,180,0.0,0.0,0.0,0.00021367521367521368,0.002777777777777778,0.0003968253968253969,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_fewshot_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-OFF,180,0.0,0.03333333333333333,0.0,0.004874564735675847,0.027777777777777776,0.007834640880617891,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_paraphrased_questions.jsonl,data/custom_databases/politicians/noise.json,FULL,180,0.0,0.005555555555555556,0.0,0.000326797385620915,0.002777777777777778,0.0005847953216374269,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_paraphrased_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-ON,180,0.0,0.005555555555555556,0.0,0.000326797385620915,0.002777777777777778,0.0005847953216374269,0,0.0,0.0,0.0
data/custom_databases/politicians/prompts/noise/prompts_paraphrased_questions.jsonl,data/custom_databases/politicians/noise.json,DEL-OFF,180,0.0,0.03333333333333333,0.35,0.007826797385620914,0.03611111111111111,0.012542467279309383,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_cloze.jsonl,data/custom_databases/sports/alias.json,FULL,200,0.0,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_cloze.jsonl,data/custom_databases/sports/alias.json,DEL-ON,200,0.0,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_cloze.jsonl,data/custom_databases/sports/alias.json,DEL-OFF,200,0.0,0.03,0.155,0.0057700979575979585,0.025,0.008199786324786325,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_contextual_questions.jsonl,data/custom_databases/sports/alias.json,FULL,200,0.0,0.025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_contextual_questions.jsonl,data/custom_databases/sports/alias.json,DEL-ON,200,0.0,0.025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_contextual_questions.jsonl,data/custom_databases/sports/alias.json,DEL-OFF,200,0.0,0.03,0.19,0.0035011786129673394,0.0275,0.006033365029858719,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_continuations.jsonl,data/custom_databases/sports/alias.json,FULL,200,0.0,0.025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_continuations.jsonl,data/custom_databases/sports/alias.json,DEL-ON,200,0.0,0.025,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_continuations.jsonl,data/custom_databases/sports/alias.json,DEL-OFF,200,0.0,0.105,0.47,0.007592622655122654,0.03333333333333333,0.011652448858331213,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_direct_questions.jsonl,data/custom_databases/sports/alias.json,FULL,200,0.0,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_direct_questions.jsonl,data/custom_databases/sports/alias.json,DEL-ON,200,0.0,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_direct_questions.jsonl,data/custom_databases/sports/alias.json,DEL-OFF,200,0.0,0.04,0.125,0.009464285714285713,0.02416666666666667,0.012504901960784312,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_fewshot_questions.jsonl,data/custom_databases/sports/alias.json,FULL,200,0.0,0.03,0.0,0.00041666666666666664,0.005,0.0007692307692307692,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_fewshot_questions.jsonl,data/custom_databases/sports/alias.json,DEL-ON,200,0.0,0.03,0.0,0.00041666666666666664,0.005,0.0007692307692307692,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_fewshot_questions.jsonl,data/custom_databases/sports/alias.json,DEL-OFF,200,0.005,0.03,0.005,0.007935606060606061,0.0175,0.009185897435897435,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/alias.json,FULL,200,0.0,0.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/alias.json,DEL-ON,200,0.0,0.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/alias/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/alias.json,DEL-OFF,200,0.0,0.03,0.415,0.007815079365079363,0.0275,0.011531801531801533,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_cloze.jsonl,data/custom_databases/sports/base.json,FULL,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_cloze.jsonl,data/custom_databases/sports/base.json,DEL-ON,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_cloze.jsonl,data/custom_databases/sports/base.json,DEL-OFF,100,0.0,0.04,0.08,0.00488127558715794,0.03333333333333333,0.00831453634085213,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_contextual_questions.jsonl,data/custom_databases/sports/base.json,FULL,100,0.01,0.02,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_contextual_questions.jsonl,data/custom_databases/sports/base.json,DEL-ON,100,0.01,0.02,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_contextual_questions.jsonl,data/custom_databases/sports/base.json,DEL-OFF,100,0.0,0.04,0.31,0.003516035463297127,0.04833333333333333,0.006477841028884671,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_continuations.jsonl,data/custom_databases/sports/base.json,FULL,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_continuations.jsonl,data/custom_databases/sports/base.json,DEL-ON,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_continuations.jsonl,data/custom_databases/sports/base.json,DEL-OFF,100,0.0,0.14,0.39,0.012793650793650793,0.055,0.019633838383838382,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_direct_questions.jsonl,data/custom_databases/sports/base.json,FULL,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_direct_questions.jsonl,data/custom_databases/sports/base.json,DEL-ON,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_direct_questions.jsonl,data/custom_databases/sports/base.json,DEL-OFF,100,0.02,0.12,0.16,0.046526315789473686,0.095,0.057666666666666665,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_fewshot_questions.jsonl,data/custom_databases/sports/base.json,FULL,100,0.0,0.01,0.0,0.0003846153846153846,0.005,0.0007142857142857144,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_fewshot_questions.jsonl,data/custom_databases/sports/base.json,DEL-ON,100,0.0,0.01,0.0,0.0003846153846153846,0.005,0.0007142857142857144,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_fewshot_questions.jsonl,data/custom_databases/sports/base.json,DEL-OFF,100,0.0,0.04,0.01,0.001744264507422402,0.018333333333333333,0.0030476190476190477,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/base.json,FULL,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/base.json,DEL-ON,100,0.01,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/base/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/base.json,DEL-OFF,100,0.0,0.03,0.39,0.00490909090909091,0.02,0.00772893772893773,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_cloze.jsonl,data/custom_databases/sports/collision.json,FULL,158,0.26582278481012656,0.2721518987341772,0.0,0.2776898734177215,0.27900843881856535,0.2769653564290473,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_cloze.jsonl,data/custom_databases/sports/collision.json,DEL-ON,158,0.03164556962025317,0.04430379746835443,0.0,0.049841772151898736,0.04905063291139241,0.04785143237841439,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_cloze.jsonl,data/custom_databases/sports/collision.json,DEL-OFF,158,0.0,0.02531645569620253,0.0759493670886076,0.003880554169087304,0.025316455696202528,0.0065948098093334614,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_contextual_questions.jsonl,data/custom_databases/sports/collision.json,FULL,158,0.5379746835443038,0.5443037974683544,0.0,0.5443037974683544,0.5395569620253164,0.540506329113924,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_contextual_questions.jsonl,data/custom_databases/sports/collision.json,DEL-ON,158,0.0189873417721519,0.0379746835443038,0.0,0.038502109704641345,0.03375527426160337,0.03259493670886076,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_contextual_questions.jsonl,data/custom_databases/sports/collision.json,DEL-OFF,158,0.0,0.02531645569620253,0.24050632911392406,0.002489051980989743,0.03217299578059071,0.004551978951373661,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_continuations.jsonl,data/custom_databases/sports/collision.json,FULL,158,0.6962025316455697,0.6962025316455697,0.0,0.6962025316455697,0.6962025316455697,0.6962025316455697,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_continuations.jsonl,data/custom_databases/sports/collision.json,DEL-ON,158,0.03164556962025317,0.04430379746835443,0.0,0.05379746835443038,0.04641350210970464,0.048523206751054856,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_continuations.jsonl,data/custom_databases/sports/collision.json,DEL-OFF,158,0.0,0.15822784810126583,0.5126582278481012,0.00873015873015873,0.0379746835443038,0.013481332310446233,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_direct_questions.jsonl,data/custom_databases/sports/collision.json,FULL,158,0.47468354430379744,0.4810126582278481,0.0,0.4789029535864978,0.4810126582278481,0.479746835443038,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_direct_questions.jsonl,data/custom_databases/sports/collision.json,DEL-ON,158,0.0189873417721519,0.0379746835443038,0.0,0.035864978902953586,0.03164556962025317,0.032278481012658226,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_direct_questions.jsonl,data/custom_databases/sports/collision.json,DEL-OFF,158,0.012658227848101266,0.10126582278481013,0.12658227848101267,0.03385318878323542,0.07383966244725738,0.04273627216665191,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_fewshot_questions.jsonl,data/custom_databases/sports/collision.json,FULL,158,0.1962025316455696,0.21518987341772153,0.0,0.20435735150925025,0.21360759493670886,0.20604279686558166,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_fewshot_questions.jsonl,data/custom_databases/sports/collision.json,DEL-ON,158,0.056962025316455694,0.0759493670886076,0.0,0.06828140214216163,0.07753164556962025,0.06996684749849308,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_fewshot_questions.jsonl,data/custom_databases/sports/collision.json,DEL-OFF,158,0.006329113924050633,0.0379746835443038,0.006329113924050633,0.010856554061084373,0.028481012658227847,0.013341510809865242,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/collision.json,FULL,158,0.3987341772151899,0.4050632911392405,0.0,0.4040084388185654,0.4050632911392405,0.40443037974683543,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/collision.json,DEL-ON,158,0.03164556962025317,0.0379746835443038,0.0,0.041666666666666664,0.04272151898734177,0.04208860759493671,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/collision/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/collision.json,DEL-OFF,158,0.0,0.0189873417721519,0.2974683544303797,0.0031070195627157654,0.012658227848101266,0.004891732739834006,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_cloze.jsonl,data/custom_databases/sports/noise.json,FULL,160,0.26875,0.28125,0.0,0.284375,0.27395833333333336,0.27645833333333336,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_cloze.jsonl,data/custom_databases/sports/noise.json,DEL-ON,160,0.0375,0.05,0.0,0.053125,0.042708333333333334,0.045208333333333336,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_cloze.jsonl,data/custom_databases/sports/noise.json,DEL-OFF,160,0.0,0.0375,0.0625,0.003900577943728099,0.02708333333333333,0.006684680451127819,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_contextual_questions.jsonl,data/custom_databases/sports/noise.json,FULL,160,0.56875,0.56875,0.0,0.56875,0.56875,0.56875,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_contextual_questions.jsonl,data/custom_databases/sports/noise.json,DEL-ON,160,0.0375,0.0375,0.0,0.04375,0.040625,0.041666666666666664,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_contextual_questions.jsonl,data/custom_databases/sports/noise.json,DEL-OFF,160,0.0,0.05,0.25,0.005724422895408804,0.055208333333333325,0.01015334251980362,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_continuations.jsonl,data/custom_databases/sports/noise.json,FULL,160,0.7,0.71875,0.0,0.715625,0.7067708333333333,0.70875,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_continuations.jsonl,data/custom_databases/sports/noise.json,DEL-ON,160,0.05,0.075,0.0,0.075,0.059895833333333336,0.06333333333333334,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_continuations.jsonl,data/custom_databases/sports/noise.json,DEL-OFF,160,0.0,0.10625,0.5375,0.008957570207570206,0.040625,0.013937815656565655,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_direct_questions.jsonl,data/custom_databases/sports/noise.json,FULL,160,0.4625,0.475,0.0,0.475,0.465625,0.4675000000000001,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_direct_questions.jsonl,data/custom_databases/sports/noise.json,DEL-ON,160,0.05625,0.06875,0.0,0.071875,0.0609375,0.06333333333333334,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_direct_questions.jsonl,data/custom_databases/sports/noise.json,DEL-OFF,160,0.0125,0.13125,0.10625,0.04148528490343506,0.0921875,0.05260416666666666,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_fewshot_questions.jsonl,data/custom_databases/sports/noise.json,FULL,160,0.19375,0.2125,0.0,0.20180288461538462,0.2015625,0.1987797619047619,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_fewshot_questions.jsonl,data/custom_databases/sports/noise.json,DEL-ON,160,0.05,0.06875,0.0,0.05805288461538462,0.0578125,0.05502976190476191,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_fewshot_questions.jsonl,data/custom_databases/sports/noise.json,DEL-OFF,160,0.0,0.04375,0.00625,0.005836426000899685,0.040625,0.009880657878226529,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/noise.json,FULL,160,0.4,0.40625,0.0,0.4052083333333334,0.40625,0.405625,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/noise.json,DEL-ON,160,0.0375,0.05,0.0,0.05364583333333332,0.05,0.0503125,0,0.0,0.0,0.0
data/custom_databases/sports/prompts/noise/prompts_paraphrased_questions.jsonl,data/custom_databases/sports/noise.json,DEL-OFF,160,0.0,0.0375,0.26875,0.005937615016562385,0.028125,0.009473443223443224,0,0.0,0.0,0.0
data/released_database/prompts/prompts_cloze.jsonl,data/released_database/lmlm_database.json,FULL,100,0.31,0.33,0.0,0.32662337662337665,0.3213942307692308,0.3231666666666666,0,0.0,0.0,0.0
data/released_database/prompts/prompts_cloze.jsonl,data/released_database/lmlm_database.json,DEL-ON,100,0.01,0.03,0.0,0.02930194805194805,0.031394230769230765,0.027388888888888893,0,0.0,0.0,0.0
data/released_database/prompts/prompts_cloze.jsonl,data/released_database/lmlm_database.json,DEL-OFF,100,0.0,0.02,0.04,0.005827922077922078,0.013958333333333333,0.00729084249084249,0,0.0,0.0,0.0
data/released_database/prompts/prompts_contextual_questions.jsonl,data/released_database/lmlm_database.json,FULL,100,0.58,0.58,0.0,0.5949924242424243,0.59731684981685,0.5949532038010299,0,0.0,0.0,0.0
data/released_database/prompts/prompts_contextual_questions.jsonl,data/released_database/lmlm_database.json,DEL-ON,100,0.01,0.01,0.0,0.03267099567099567,0.03931684981684982,0.03203256888039497,0,0.0,0.0,0.0
data/released_database/prompts/prompts_contextual_questions.jsonl,data/released_database/lmlm_database.json,DEL-OFF,100,0.0,0.03,0.16,0.008078096310294453,0.03110014005602241,0.01091335655150522,0,0.0,0.0,0.0
data/released_database/prompts/prompts_continuations.jsonl,data/released_database/lmlm_database.json,FULL,100,0.81,0.81,0.0,0.8160158232572025,0.8196978021978023,0.8164682539682541,0,0.0,0.0,0.0
data/released_database/prompts/prompts_continuations.jsonl,data/released_database/lmlm_database.json,DEL-ON,100,0.0,0.01,0.0,0.027146775638154944,0.03503113553113553,0.027169552669552673,0,0.0,0.0,0.0
data/released_database/prompts/prompts_continuations.jsonl,data/released_database/lmlm_database.json,DEL-OFF,100,0.0,0.06,0.59,0.027542629784009093,0.01603708791208791,0.012527544351073765,0,0.0,0.0,0.0
data/released_database/prompts/prompts_direct_questions.jsonl,data/released_database/lmlm_database.json,FULL,100,0.47,0.48,0.0,0.47513528138528144,0.4775311355311355,0.4757930402930403,0,0.0,0.0,0.0
data/released_database/prompts/prompts_direct_questions.jsonl,data/released_database/lmlm_database.json,DEL-ON,100,0.01,0.02,0.0,0.02271103896103896,0.023156135531135533,0.02224806674806675,0,0.0,0.0,0.0
data/released_database/prompts/prompts_direct_questions.jsonl,data/released_database/lmlm_database.json,DEL-OFF,100,0.0,0.04,0.04,0.014515873015873015,0.024071751777634133,0.015548111537585223,0,0.0,0.0,0.0
data/released_database/prompts/prompts_fewshot_questions.jsonl,data/released_database/lmlm_database.json,FULL,100,0.25,0.27,0.0,0.255,0.2507142857142857,0.25125,0,0.0,0.0,0.0
data/released_database/prompts/prompts_fewshot_questions.jsonl,data/released_database/lmlm_database.json,DEL-ON,100,0.01,0.04,0.0,0.0215,0.019047619047619046,0.0185515873015873,0,0.0,0.0,0.0
data/released_database/prompts/prompts_fewshot_questions.jsonl,data/released_database/lmlm_database.json,DEL-OFF,100,0.0,0.03,0.0,0.014830389262478814,0.04666666666666666,0.019530066997559256,0,0.0,0.0,0.0
data/released_database/prompts/prompts_paraphrased_questions.jsonl,data/released_database/lmlm_database.json,FULL,100,0.37,0.41,0.0,0.382020202020202,0.3771978021978022,0.37875,0,0.0,0.0,0.0
data/released_database/prompts/prompts_paraphrased_questions.jsonl,data/released_database/lmlm_database.json,DEL-ON,100,0.0,0.05,0.0,0.01719877344877345,0.02053113553113553,0.01582936507936508,0,0.0,0.0,0.0
data/released_database/prompts/prompts_paraphrased_questions.jsonl,data/released_database/lmlm_database.json,DEL-OFF,100,0.0,0.03,0.1,0.01202020202020202,0.008095238095238095,0.007678571428571429,0,0.0,0.0,0.0
